timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude,status,position_str,position_int,average_r_value,average_p_value,average_std_err
2022-10-12 14:32:07,1966,10.00119074036476,-1.0,1.7199947847147472,9.30105,47.1692,True,Straight Line,0,0.9989445893358664,9.20376988319472e-13,0.02610223126696485
2022-10-12 14:32:08,1964,11.39426891061344,-2.0,1.7308042481938608,9.301083333333333,47.1693,True,Straight Line,0,0.9989038810452382,4.887212140679099e-13,0.025455187874097944
2022-10-12 14:32:09,1963,11.394267863485588,-1.0,1.7414296708976864,9.301116666666667,47.1694,True,Straight Line,0,0.9986532610314274,1.742598329196389e-12,0.029246427683202316
2022-10-12 14:32:10,1962,11.394266814236616,-1.0,1.7520653294663295,9.30115,47.1695,True,Straight Line,0,0.9982233459116274,1.2841154250226546e-11,0.03559560397770288
2022-10-12 14:32:11,1960,11.394265767135677,-2.0,1.7629036291319693,9.301183333333334,47.1696,True,Straight Line,0,0.9977411387028565,4.5603766544114986e-11,0.04186233666477995
2022-10-12 14:32:12,1959,11.736948860123658,-1.0,1.7733909563951775,9.301233333333334,47.1697,True,Straight Line,0,0.9975668671543421,4.453815952872661e-11,0.04299838154993731
2022-10-12 14:32:13,1957,11.394263671396237,-2.0,1.7842503885130183,9.301266666666669,47.1698,True,Straight Line,0,0.9976770521872638,1.1616662812367047e-11,0.04025761297118267
2022-10-12 14:32:14,1956,11.39426262286394,-1.0,1.7949267617937867,9.3013,47.1699,True,Straight Line,0,0.9974787115997221,9.312569101211036e-12,0.041313215603506634
2022-10-12 14:32:15,1954,11.394261576426574,-2.0,1.8058038038624051,9.301333333333334,47.17,True,Straight Line,0,0.9971484599953213,1.0550743053049556e-11,0.043670741426943334
2022-10-12 14:32:16,1953,11.39426052717869,-1.0,1.816498098636116,9.301366666666668,47.1701,True,Straight Line,0,0.9972255161973642,8.622674279371205e-13,0.038579051633554615
2022-10-12 14:32:17,1951,11.394259480025736,-2.0,1.8273921235064337,9.3014,47.1702,True,Straight Line,0,0.9968953859693548,1.1992905797532538e-12,0.04084023614843642
2022-10-12 14:32:18,1949,11.7369351273003,-2.0,1.83814385511257,9.30145,47.1703,True,Straight Line,0,0.996604203503711,3.307557926701453e-12,0.044075730295380505
2022-10-12 14:32:19,1948,13.206890443032426,-1.0,1.850671435594596,9.301483333333334,47.17041666666667,True,Straight Line,0,0.9964500552760616,3.432101788382998e-12,0.04504028433306366
2022-10-12 14:32:20,1948,11.39425616185948,0.0,1.8612135554806093,9.301516666666666,47.17051666666666,True,Straight Line,0,0.9963555436377091,3.3294690038786315e-12,0.045863765130653
2022-10-12 14:32:21,1947,11.394255114044432,-1.0,1.871953979607096,9.30155,47.17061666666667,True,Straight Line,0,0.9964508084252519,6.29656042298368e-13,0.04255522981751708
2022-10-12 14:32:22,1945,10.00115044967086,-2.0,1.8809442226082485,9.3016,47.1707,True,Straight Line,0,0.9959597388726711,1.6485490557302382e-11,0.051744531284780335
2022-10-12 14:32:23,1944,11.394253192975423,-1.0,1.8917022715717184,9.301633333333331,47.1708,True,Straight Line,0,0.9959400568101292,1.6122249081546018e-11,0.05144848504422969
2022-10-12 14:32:24,1942,11.394252145134338,-2.0,1.902656160693287,9.301666666666666,47.1709,True,Straight Line,0,0.996137470561543,1.0103251294884548e-11,0.049494592576216634
2022-10-12 14:32:25,1941,11.736919105673884,-1.0,1.9132980496554333,9.301716666666668,47.171,True,Straight Line,0,0.9962072377966582,1.8082755529143148e-11,0.05032215116203552
2022-10-12 14:32:26,1939,11.736916816787902,-2.0,1.9241405647685237,9.301766666666667,47.1711,True,Straight Line,0,0.9960285142426318,7.585552504190547e-11,0.054046578918112646
2022-10-12 14:32:27,1938,11.394249000922777,-1.0,1.9349332235403685,9.3018,47.1712,True,Straight Line,0,0.996220568316428,7.85261448849397e-11,0.05317751876163671
2022-10-12 14:32:28,1937,11.736912239879008,-1.0,1.9456105982928225,9.30185,47.1713,True,Straight Line,0,0.9970186666199455,7.581487955571821e-12,0.04346027670829353
2022-10-12 14:32:29,1935,11.394246905242234,-2.0,1.9566064861423431,9.301883333333333,47.1714,True,Straight Line,0,0.997351122587304,2.4729057066510246e-12,0.03970112074418548
2022-10-12 14:32:30,1933,11.736907661593548,-2.0,1.9674916762688168,9.301933333333332,47.1715,True,Straight Line,0,0.9975161587674326,2.1186552868204456e-12,0.03850149163536021
2022-10-12 14:32:31,1931,11.73690537278569,-2.0,1.97838863098398,9.301983333333334,47.1716,True,Straight Line,0,0.9974279210210326,3.4587334310156994e-12,0.039667314412837065
2022-10-12 14:32:32,1929,11.736903083977998,-2.0,1.9892971569154356,9.302033333333334,47.1717,True,Straight Line,0,0.9973182993257761,1.4706814730419684e-12,0.038104062101349145
2022-10-12 14:32:33,1927,13.206877786654765,-2.0,2.0021378867460182,9.302066666666668,47.171816666666665,True,Straight Line,0,0.9968312121404539,2.682310866499042e-12,0.04121400890825238
2022-10-12 14:32:34,1926,9.596683004589773,-1.0,2.011173267274406,9.3021,47.1719,True,Straight Line,0,0.9963096160788242,4.8292454449120864e-12,0.04465112094793622
2022-10-12 14:32:35,1924,11.73689621755588,-2.0,2.0221095558391418,9.30215,47.172,True,Straight Line,0,0.9959262275167642,4.748372474558829e-12,0.04594903576260766
2022-10-12 14:32:36,1922,11.736893928710169,-2.0,2.0330567440052323,9.3022,47.1721,True,Straight Line,0,0.9955019042421127,4.161620148897692e-12,0.04664325101717036
2022-10-12 14:32:37,1920,11.73689163931132,-2.0,2.044014656606605,9.30225,47.1722,True,Straight Line,0,0.9950171874337292,7.956656183507282e-12,0.049110559583874044
2022-10-12 14:32:38,1918,11.73688935180448,-2.0,2.0549831220464423,9.3023,47.1723,True,Straight Line,0,0.9946637851732286,1.20239118458233e-11,0.050336654339178416
2022-10-12 14:32:39,1917,11.394236427539845,-1.0,2.065868831509127,9.302333333333332,47.1724,True,Straight Line,0,0.9944622409339736,1.229313391752112e-11,0.05090471079907116
2022-10-12 14:32:40,1915,11.736884772814289,-2.0,2.0768551407707445,9.302383333333331,47.1725,True,Straight Line,0,0.9942545744048047,1.2809844112185362e-11,0.05119464451001139
2022-10-12 14:32:41,1914,11.394234332553063,-1.0,2.0877541390858787,9.302416666666666,47.1726,True,Straight Line,0,0.9940774584584263,1.629579289152041e-11,0.051929553218334125
2022-10-12 14:32:42,1912,11.394233283362988,-2.0,2.0988435099084097,9.30245,47.1727,True,Straight Line,0,0.9937932246694478,3.4822662549308893e-11,0.05423249727320428
2022-10-12 14:32:43,1910,11.394232236214751,-2.0,2.109938026844921,9.302483333333331,47.1728,True,Straight Line,0,0.9931059332254837,2.61492086059111e-10,0.062377538992971
2022-10-12 14:32:44,1908,13.20686784242338,-2.0,2.1228537954643816,9.302516666666667,47.172916666666666,True,Straight Line,0,0.9925503690001386,8.861806866811551e-10,0.0700529581374708
2022-10-12 14:32:45,1907,11.394229965873947,-1.0,2.1337741506649226,9.30255,47.17301666666667,True,Straight Line,0,0.9927695825129812,6.79914092465794e-10,0.07085121559472768
2022-10-12 14:32:46,1905,11.736870659180928,-2.0,2.1448058412998257,9.3026,47.173116666666665,True,Straight Line,0,0.9937567932130837,7.712071960371796e-11,0.06117040117421858
2022-10-12 14:32:47,1904,11.394227870200009,-1.0,2.15573830910704,9.302633333333333,47.17321666666667,True,Straight Line,0,0.9944271436808367,1.1848156105725714e-11,0.053861506053212854
2022-10-12 14:32:48,1902,11.394226821700451,-2.0,2.1668594512945725,9.302666666666669,47.173316666666665,True,Straight Line,0,0.9947114689051151,9.712145433314567e-12,0.052392231754926286
2022-10-12 14:32:49,1901,11.39422577524274,-1.0,2.1778018205865424,9.3027,47.17341666666667,True,Straight Line,0,0.9951562126560514,3.1895752697282745e-12,0.048241280353762045
2022-10-12 14:32:50,1900,11.394224726027602,-1.0,2.1887492596285005,9.302733333333334,47.17351666666666,True,Straight Line,0,0.9954981216047931,2.178015216329844e-12,0.0458825950441462
2022-10-12 14:32:51,1898,11.183604725126912,-2.0,2.199953045502688,9.30275,47.17361666666667,True,Straight Line,0,0.9951095177084344,7.07395255439431e-11,0.05771416139271071
2022-10-12 14:32:52,1896,13.206860459581849,-2.0,2.212908899802964,9.302783333333334,47.17373333333333,True,Straight Line,0,0.9945591673239026,5.438454004025251e-10,0.06842186435506119
2022-10-12 14:32:53,1894,11.39422140854326,-2.0,2.224051069740332,9.302816666666669,47.17383333333333,True,Straight Line,0,0.9944614846393476,1.0267778571423268e-09,0.07276446704040129
2022-10-12 14:32:54,1893,11.39422036001828,-1.0,2.235015254136783,9.30285,47.17393333333333,True,Straight Line,0,0.9951841567897881,4.064427654037854e-10,0.06775349338002225
2022-10-12 14:32:55,1891,13.025584252493038,-2.0,2.2480473189582946,9.302866666666668,47.17405,True,Straight Line,0,0.9960433648156364,8.884630167806431e-11,0.061344891394566205
2022-10-12 14:32:56,1890,11.394218089708485,-1.0,2.2590190171708637,9.3029,47.17415,True,Straight Line,0,0.9964299449151491,4.253610471672439e-11,0.057855955568913264
2022-10-12 14:32:57,1889,11.394217043278834,-1.0,2.269995320445175,9.302933333333334,47.17425,True,Straight Line,0,0.9967897720848794,1.90392274940528e-11,0.053557642270220585
2022-10-12 14:32:58,1887,13.206854733404262,-2.0,2.282976524477562,9.302966666666666,47.17436666666666,True,Straight Line,0,0.9970334915035406,1.6023624864805467e-11,0.05186836040931504
2022-10-12 14:32:59,1886,11.394214772970289,-1.0,2.2939616682215203,9.303,47.17446666666667,True,Straight Line,0,0.9970951138054323,2.956879970162079e-11,0.053145408397529
2022-10-12 14:33:00,1885,13.02558302894028,-1.0,2.3068259547959027,9.303016666666666,47.17458333333333,True,Straight Line,0,0.9972637379352747,3.809960287092062e-11,0.05342309677146452
2022-10-12 14:33:01,1884,11.394212502662588,-1.0,2.317818469022543,9.30305,47.17468333333333,True,Straight Line,0,0.9974533732654258,3.906888985627637e-11,0.05309292319551563
2022-10-12 14:33:02,1884,13.206850815987847,0.0,2.330457147908869,9.303083333333332,47.1748,True,Straight Line,0,0.9977548743665012,2.975781749234331e-11,0.05099884084181744
2022-10-12 14:33:03,1883,11.183601300741929,-1.0,2.341509286217986,9.3031,47.1749,True,Straight Line,0,0.9976639726885177,8.979974413179101e-11,0.05662485792851239
2022-10-12 14:33:04,1882,13.025582035945977,-1.0,2.3543842551500807,9.303116666666666,47.17501666666666,True,Straight Line,0,0.9965362561776823,1.4901830032275291e-09,0.07713167396326762
2022-10-12 14:33:05,1881,11.39420796204976,-1.0,2.365391295585057,9.30315,47.17511666666667,True,Straight Line,0,0.9971864425715541,5.643049956140681e-10,0.07155107279097099
2022-10-12 14:33:06,1880,11.183600454167166,-1.0,2.3764494479777896,9.303166666666666,47.17521666666666,True,Straight Line,0,0.997541150270079,3.1600879654596953e-10,0.06964153294291642
2022-10-12 14:33:07,1879,11.73682030554114,-1.0,2.3874175356945533,9.303216666666668,47.17531666666667,True,Straight Line,0,0.9965203297828951,2.134746318855939e-09,0.08403894187304342
2022-10-12 14:33:08,1878,11.394204817834622,-1.0,2.3984366236751957,9.30325,47.17541666666666,True,Straight Line,0,0.9951314547209378,1.12391408040582e-08,0.09709096885589039
2022-10-12 14:33:09,1876,13.206844187215456,-2.0,2.411457534110645,9.303283333333331,47.17553333333333,True,Straight Line,0,0.9953243913585259,9.694652342553349e-09,0.09001222847425239
2022-10-12 14:33:10,1875,11.183599342836075,-1.0,2.4225251035408384,9.3033,47.17563333333333,True,Straight Line,0,0.9953959220663897,9.20500001316415e-09,0.08882916710040525
2022-10-12 14:33:11,1875,13.206842228511334,0.0,2.435201923612021,9.303333333333333,47.17575,True,Straight Line,0,0.9960391721060866,4.56022508823066e-09,0.08030241895636078
2022-10-12 14:33:12,1874,11.394200277254116,-1.0,2.4462352276046904,9.303366666666667,47.17585,True,Straight Line,0,0.9973763890929728,6.033869965925491e-10,0.06196547402605898
2022-10-12 14:33:13,1873,11.736805809799696,-1.0,2.457235775543972,9.303416666666667,47.17595,True,Straight Line,0,0.9974257488093252,5.281773084133451e-10,0.05820658287755006
2022-10-12 14:33:14,1872,11.394198180874527,-1.0,2.4682778821771296,9.30345,47.17605,True,Straight Line,0,0.9971466755810741,8.782147392319188e-10,0.060388437170892074
2022-10-12 14:33:15,1871,11.39419713442179,-1.0,2.4793235796632995,9.303483333333332,47.17615,True,Straight Line,0,0.9971410787265937,8.862395287686503e-10,0.059142312306114476
2022-10-12 14:33:16,1869,11.736798943436773,-2.0,2.4905141655422374,9.303533333333334,47.17625,True,Straight Line,0,0.9962904223941957,3.2418367022017536e-09,0.0666883425514858
2022-10-12 14:33:17,1869,12.200286754729165,0.0,2.501337129130132,9.3036,47.17635,True,Straight Line,0,0.9939399655268513,3.118647929279018e-08,0.07834946514774642
2022-10-12 14:33:18,1867,12.200282841669228,-2.0,2.5125166219525745,9.303666666666668,47.17645,True,Straight Line,0,0.9929806915621417,5.975278096498819e-08,0.07520320780820834
2022-10-12 14:33:19,1866,11.73679207629006,-1.0,2.52355854978774,9.303716666666666,47.17655,True,Straight Line,0,0.9950523854859883,1.2794396183420401e-08,0.058063997870379844
2022-10-12 14:33:20,1865,12.200275012279858,-1.0,2.534585537092142,9.303783333333334,47.17665,True,Straight Line,0,0.9959755998268565,5.0052532762118155e-09,0.048753313917071356
2022-10-12 14:33:21,1864,12.20027109718855,-1.0,2.545623627300103,9.30385,47.17675,True,Straight Line,0,0.9965548249276273,2.377437404637466e-09,0.04259996383726947
2022-10-12 14:33:22,1863,12.200267184028588,-1.0,2.556672676551774,9.303916666666666,47.17685,True,Straight Line,0,0.9970783089150137,1.0586335691006784e-09,0.03744551965165304
2022-10-12 14:33:23,1862,11.736782921092162,-1.0,2.567746437106885,9.303966666666666,47.17695,True,Straight Line,0,0.9985863768855572,1.7594949674126526e-11,0.024710311816725852
2022-10-12 14:33:24,1861,11.394187703309743,-1.0,2.578839056917485,9.304,47.17705,True,Straight Line,0,0.9986639188798293,1.2390137340668754e-11,0.023902946337522393
2022-10-12 14:33:25,1860,11.736778344163469,-1.0,2.589923356448959,9.30405,47.17715,True,Straight Line,0,0.9980349310880936,1.2943190539711002e-10,0.030149072842112344
2022-10-12 14:33:26,1858,11.394185607597384,-2.0,2.6011929518499097,9.304083333333333,47.17725,True,Straight Line,0,0.9969609812335588,1.2373481628334891e-09,0.03936702947693936
2022-10-12 14:33:27,1857,13.206827613614532,-1.0,2.6141206274487785,9.304116666666667,47.17736666666666,True,Straight Line,0,0.9949427622779026,1.307604511570108e-08,0.053921936820938265
2022-10-12 14:33:28,1856,11.394183337300666,-1.0,2.62522607017207,9.30415,47.17746666666667,True,Straight Line,0,0.9931818457421244,4.817863038725349e-08,0.06686550966309678
2022-10-12 14:33:29,1855,11.736768806872464,-1.0,2.636328643981012,9.3042,47.17756666666666,True,Straight Line,0,0.9947844295455817,1.3838548961143163e-08,0.0631709799209967
2022-10-12 14:33:30,1853,13.503501015646917,-2.0,2.6494312265496305,9.30425,47.17768333333333,True,Straight Line,0,0.9970699736704189,7.430590292314398e-10,0.049417859945242316
2022-10-12 14:33:31,1852,11.736763847771533,-1.0,2.660545210834929,9.3043,47.17778333333333,True,Straight Line,0,0.9981345380260458,4.443498522073806e-11,0.03834181510710312
2022-10-12 14:33:32,1851,11.394178972063784,-1.0,2.671665195177548,9.304333333333334,47.17788333333333,True,Straight Line,0,0.9981430462673465,4.078410458209051e-11,0.038173238816006705
2022-10-12 14:33:33,1849,11.394177922830222,-2.0,2.6829557714635084,9.304366666666668,47.17798333333333,True,Straight Line,0,0.9981944832346676,3.309530600339741e-11,0.037330189144824485
2022-10-12 14:33:34,1848,11.394176875691604,-1.0,2.6940807501548614,9.3044,47.17808333333333,True,Straight Line,0,0.9980945990555854,5.0679401110253356e-11,0.03914625689271552
2022-10-12 14:33:35,1847,13.503490736702368,-1.0,2.707037507888726,9.30445,47.1782,True,Straight Line,0,0.9983795753670199,1.7913227455763626e-11,0.03499769058437152
2022-10-12 14:33:36,1846,11.394174605424716,-1.0,2.7181689261013933,9.304483333333334,47.1783,True,Straight Line,0,0.9984183734058029,1.8681657614989586e-11,0.034873956611104255
2022-10-12 14:33:37,1846,13.503486426463711,0.0,2.73096872142408,9.304533333333334,47.17841666666666,True,Straight Line,0,0.9985124601502556,1.593552376159763e-11,0.034294234913657407
2022-10-12 14:33:38,1845,11.736747063927972,-1.0,2.7421145186102285,9.304583333333332,47.17851666666667,True,Straight Line,0,0.9987859159120624,4.7357528069358815e-12,0.030479052322867732
2022-10-12 14:33:39,1845,11.736744775839378,0.0,2.753100147821135,9.304633333333332,47.17861666666667,True,Straight Line,0,0.9984042979692517,4.029092794029018e-11,0.03648707158468256
2022-10-12 14:33:40,1845,10.000935565039685,0.0,2.762265228609302,9.304683333333331,47.1787,True,Straight Line,0,0.9974533350425135,5.851694654073152e-10,0.04600740525488209
2022-10-12 14:33:41,1844,10.00093332792838,-1.0,2.771600442415082,9.304733333333331,47.178783333333335,True,Straight Line,0,0.9970528998939341,1.1748057914897048e-09,0.04689629117678683
2022-10-12 14:33:42,1842,11.736738671713477,-2.0,2.7829318392653324,9.304783333333331,47.17888333333333,True,Straight Line,0,0.9973869508976454,6.03105059807367e-10,0.041958185090653896
2022-10-12 14:33:43,1841,12.200183676223787,-1.0,2.794120307324977,9.30485,47.178983333333335,True,Straight Line,0,0.9974698425057322,4.64559123190747e-10,0.03903465964787194
2022-10-12 14:33:44,1840,11.736734093452492,-1.0,2.805298637024371,9.3049,47.17908333333333,True,Straight Line,0,0.9980081218141819,1.0088663509307797e-10,0.03291714850120811
2022-10-12 14:33:45,1840,12.20017584806164,0.0,2.8163389090659563,9.304966666666669,47.17918333333333,True,Straight Line,0,0.9986713071448708,4.740371664519206e-12,0.024547885153529563
2022-10-12 14:33:46,1839,12.2001719323706,-1.0,2.827551585582885,9.305033333333334,47.17928333333333,True,Straight Line,0,0.9988421556219044,8.573611816647429e-13,0.02121125699591568
2022-10-12 14:33:47,1839,11.736727227735438,0.0,2.838585332058006,9.305083333333334,47.17938333333333,True,Straight Line,0,0.9989946592902402,1.0089626473110357e-13,0.01824355578161338
2022-10-12 14:33:48,1839,10.000914973253026,0.0,2.8477974301959708,9.305133333333334,47.17946666666667,True,Straight Line,0,0.9990680712444251,2.3538363707675523e-14,0.01659259362827657
2022-10-12 14:33:49,1838,11.73672303094189,-1.0,2.8590036351663835,9.305183333333334,47.179566666666666,True,Straight Line,0,0.9990173202957822,7.686953557734432e-14,0.01779144483893131
2022-10-12 14:33:50,1837,11.394160285794898,-1.0,2.870185430198213,9.305216666666666,47.17966666666667,True,Straight Line,0,0.9983570055189182,2.0891287672676572e-11,0.027226681541774808
2022-10-12 14:33:51,1836,13.20680576596266,-1.0,2.883196643192952,9.30525,47.17978333333333,True,Straight Line,0,0.9962972544253255,2.5559783736342446e-09,0.04421204708896804
2022-10-12 14:33:52,1835,9.596583891684215,-1.0,2.8925550323337834,9.305283333333334,47.17986666666667,True,Straight Line,0,0.9950677879174096,9.909409428719404e-09,0.05395339817558675
2022-10-12 14:33:53,1834,13.50345526015564,-1.0,2.905602216305563,9.305333333333332,47.17998333333333,True,Straight Line,0,0.994534352001135,1.5661575098783317e-08,0.059923976040133255
2022-10-12 14:33:54,1834,11.39415591916938,0.0,2.9166329894768364,9.305366666666666,47.180083333333336,True,Straight Line,0,0.9955915640392508,5.257644670320278e-09,0.05768794365653457
2022-10-12 14:33:55,1834,9.596580158743784,0.0,2.9258387782452124,9.3054,47.180166666666665,True,Straight Line,0,0.9971448524252768,4.395974960382468e-10,0.047636098291561554
2022-10-12 14:33:56,1833,11.736707010681467,-1.0,2.9370691453663724,9.30545,47.18026666666667,True,Straight Line,0,0.9978286991720609,6.380983803389926e-11,0.04035794834770059
2022-10-12 14:33:57,1833,11.736704720587865,0.0,2.948145227971406,9.3055,47.18036666666666,True,Straight Line,0,0.9978142133069741,5.866159035426195e-11,0.0401482544532774
2022-10-12 14:33:58,1832,11.394151902510952,-1.0,2.959346075457418,9.305533333333331,47.18046666666667,True,Straight Line,0,0.9977412593751857,7.396682844421319e-11,0.040631473933138276
2022-10-12 14:33:59,1831,11.736700143000986,-1.0,2.9705879596998037,9.305583333333333,47.18056666666666,True,Straight Line,0,0.9980431662615021,2.084152869687932e-11,0.03508732436166259
2022-10-12 14:34:00,1830,11.394149807580092,-1.0,2.981793318242112,9.305616666666667,47.18066666666667,True,Straight Line,0,0.9985233910882829,9.714221998858834e-13,0.026560579984500905
2022-10-12 14:34:01,1829,11.736695565376111,-1.0,2.993042020359004,9.305666666666667,47.18076666666666,True,Straight Line,0,0.9985557343803984,7.221763806145393e-13,0.025664254633645023
2022-10-12 14:34:02,1828,13.206795823252456,-1.0,3.006079797559156,9.3057,47.18088333333333,True,Straight Line,0,0.9983647479915787,4.7129156635579325e-12,0.02992945611969718
2022-10-12 14:34:03,1828,11.736690606325103,0.0,3.017178576920846,9.30575,47.18098333333333,True,Straight Line,0,0.9984046275620773,3.661818945633907e-12,0.029158464219189308
2022-10-12 14:34:04,1828,13.503433046586302,0.0,3.0301104051662766,9.3058,47.1811,True,Straight Line,0,0.998504151321435,2.213592059551321e-12,0.027888403204588498
2022-10-12 14:34:05,1828,11.394144217813356,0.0,3.041172186998173,9.305833333333334,47.1812,True,Straight Line,0,0.9986584909264355,6.847093573562676e-13,0.02551779465584237
2022-10-12 14:34:06,1828,11.736683359151984,0.0,3.05228394318752,9.305883333333334,47.1813,True,Straight Line,0,0.9986823958216942,5.717759628555379e-13,0.025058364919800437
2022-10-12 14:34:07,1827,11.736681070398634,-1.0,3.063554598729778,9.305933333333334,47.1814,True,Straight Line,0,0.998570864053042,1.9357704476036568e-12,0.027197463459655798
2022-10-12 14:34:08,1826,11.736678781606798,-1.0,3.074829068336001,9.305983333333334,47.1815,True,Straight Line,0,0.998329524798031,1.1328444282818035e-11,0.031172097357405986
2022-10-12 14:34:09,1825,11.736676492776477,-1.0,3.086107310178324,9.306033333333334,47.1816,True,Straight Line,0,0.9983129065321399,1.544025671149554e-11,0.030983012708036606
2022-10-12 14:34:10,1825,13.20678828914244,0.0,3.0990113253178424,9.306066666666666,47.18171666666667,True,Straight Line,0,0.9983570020131375,1.699456727172217e-11,0.03090635702967437
2022-10-12 14:34:11,1825,11.736671533767066,0.0,3.110142986336541,9.306116666666666,47.18181666666667,True,Straight Line,0,0.9987135561975817,2.3885440062611168e-12,0.025319322736809032
2022-10-12 14:34:12,1824,11.394136709114678,-1.0,3.1213763097228604,9.30615,47.181916666666666,True,Straight Line,0,0.9985702280511376,8.63244862641485e-12,0.02847619530144541
2022-10-12 14:34:13,1823,13.5034144787976,-1.0,3.1344956744962387,9.3062,47.18203333333334,True,Straight Line,0,0.9984936005452327,1.565323902364972e-11,0.030094960125711584
2022-10-12 14:34:14,1821,11.394134438809866,-2.0,3.145884871020547,9.306233333333331,47.18213333333333,True,Straight Line,0,0.998218907916846,5.684518552245275e-11,0.03446950643999677
2022-10-12 14:34:15,1819,11.394133390989412,-2.0,3.1572753707184398,9.306266666666666,47.182233333333336,True,Straight Line,0,0.9982805170396944,4.937943893383761e-11,0.035075666738286715
2022-10-12 14:34:16,1817,13.206782563794814,-2.0,3.1704955879694734,9.3063,47.18235,True,Straight Line,0,0.9981980118491504,6.795403239060713e-11,0.037809575751362026
2022-10-12 14:34:17,1816,13.50340585836067,-1.0,3.183624276968397,9.30635,47.18246666666667,True,Straight Line,0,0.9986425560189651,9.324426301575769e-12,0.03181938721553984
2022-10-12 14:34:18,1815,11.736654367798732,-1.0,3.1949279715837657,9.3064,47.182566666666666,True,Straight Line,0,0.9986305251292245,7.708138767187821e-12,0.031424428721296305
2022-10-12 14:34:19,1813,13.503401548143874,-2.0,3.208215138109078,9.30645,47.18268333333334,True,Straight Line,0,0.9983787515169746,2.0463139066828234e-11,0.034228833686919605
2022-10-12 14:34:20,1812,11.736649408754092,-1.0,3.219525393437179,9.3065,47.18278333333333,True,Straight Line,0,0.9978170246814801,1.0942205259178443e-10,0.040351012506715925
2022-10-12 14:34:21,1811,11.736647120003166,-1.0,3.2308390015826047,9.30655,47.182883333333336,True,Straight Line,0,0.9973602820100516,2.9095175614227033e-10,0.0433253716854229
2022-10-12 14:34:22,1809,11.736644830544464,-2.0,3.242307212111124,9.3066,47.18298333333333,True,Straight Line,0,0.9970413514661529,5.014215802993196e-10,0.04442664826770003
2022-10-12 14:34:23,1807,13.503393259913633,-2.0,3.255606608930014,9.30665,47.1831,True,Straight Line,0,0.9976889926129997,8.381376107502188e-11,0.03601469827792088
2022-10-12 14:34:24,1806,11.7366398715013,-1.0,3.266929594315484,9.3067,47.1832,True,Straight Line,0,0.9982938226109179,4.1785566513103155e-12,0.026638867067643377
2022-10-12 14:34:25,1805,13.908026699254442,-1.0,3.280153632140495,9.306766666666666,47.18331666666667,True,Straight Line,0,0.9986602558773539,3.731312130356869e-14,0.018017622654265292
2022-10-12 14:34:26,1804,10.540770315053935,-1.0,3.28972783274511,9.306833333333334,47.1834,True,Straight Line,0,0.9978982110499045,2.5032618441308824e-11,0.029488396250046994
2022-10-12 14:34:27,1803,13.908019831870147,-1.0,3.302963792802984,9.3069,47.18351666666667,True,Straight Line,0,0.9975445942157125,1.0397693238491436e-10,0.03245650742262822
2022-10-12 14:34:28,1801,11.736630334881989,-2.0,3.314453367562422,9.30695,47.183616666666666,True,Straight Line,0,0.997847686296119,4.720665978985729e-11,0.02916069068266828
2022-10-12 14:34:29,1800,11.736628046763068,-1.0,3.3257953848785315,9.307,47.18371666666667,True,Straight Line,0,0.9981075644230883,2.2949148714875766e-11,0.02665823193006862
2022-10-12 14:34:30,1799,12.19999447983925,-1.0,3.337217630521687,9.307066666666667,47.183816666666665,True,Straight Line,0,0.9983430010011084,1.1239277222259662e-11,0.02420700922919393
2022-10-12 14:34:31,1798,11.736623469148492,-1.0,3.3485668359611584,9.307116666666667,47.18391666666667,True,Straight Line,0,0.998673333990622,2.8645665911396123e-12,0.02080052621573356
2022-10-12 14:34:32,1797,11.736621179730127,-1.0,3.35991900244028,9.307166666666667,47.184016666666665,True,Straight Line,0,0.998871384202997,1.3926275268487839e-12,0.018996491747846914
2022-10-12 14:34:33,1796,11.736618891611862,-1.0,3.371274100024193,9.307216666666667,47.18411666666667,True,Straight Line,0,0.998811383481013,4.799094406720766e-12,0.02092284817189863
2022-10-12 14:34:34,1795,13.20676553837042,-1.0,3.3843777200881973,9.30725,47.18423333333333,True,Straight Line,0,0.9980293060405221,1.7212512604500353e-10,0.030475236391548553
2022-10-12 14:34:35,1793,11.736613932534077,-2.0,3.395886566154897,9.3073,47.184333333333335,True,Straight Line,0,0.9982938185764628,9.315597361657415e-11,0.02962208849078219
2022-10-12 14:34:36,1793,11.394110339012292,0.0,3.407016429346849,9.307333333333334,47.18443333333333,True,Straight Line,0,0.9977658438232707,4.0538558324240494e-10,0.03587365978114311
2022-10-12 14:34:37,1791,13.50336441401451,-2.0,3.4203566688868823,9.307383333333334,47.18455,True,Straight Line,0,0.9975563392501143,6.367962842162467e-10,0.039079306527771356
2022-10-12 14:34:38,1791,12.19996185967309,0.0,3.4316606905720035,9.30745,47.18465,True,Straight Line,0,0.9980068474457282,2.330934478573872e-10,0.03552388322820076
2022-10-12 14:34:39,1789,12.19995794530768,-2.0,3.443267074492855,9.307516666666666,47.18475,True,Straight Line,0,0.9976721753639575,4.5916709876778015e-10,0.038195801055270796
2022-10-12 14:34:40,1788,13.90797347637431,-1.0,3.456557321270391,9.307583333333334,47.184866666666665,True,Straight Line,0,0.9967453492439278,2.132260436054279e-09,0.043813027879089646
