angle_past_threshold,angle_future_threshold,average_r_value,average_p_value,average_std_err,score,data_loss
35,25,0.9229098333852285,2.0042794485510975e-12,0.02225405005222228,0.5515204950253135,45.42372881355932
95,40,0.9208910053670244,1.6107056549726094e-18,0.013104701059292108,0.5512241331142854,59.00452488687783
95,30,0.9206892412513127,2.0995145259094746e-14,0.013908194465039249,0.5510227253042774,57.13004484304933
95,20,0.9204070467305328,9.71986276693147e-11,0.015251109893675547,0.5507191170197925,55.288888888888884
95,35,0.9190744146646195,3.5571928961236e-16,0.01348815575608434,0.5500958332231631,57.65765765765766
95,25,0.9188840211590589,1.8094696335357896e-12,0.014553061121256325,0.5498751065827668,56.07142857142857
20,35,0.9200012517584165,1.987815669832478e-10,0.02624613257636179,0.5493761377377792,42.025316455696206
95,15,0.9181630833806971,7.0118547557540555e-09,0.016317136551201598,0.5492661342697416,54.51327433628319
55,10,0.9180487673225336,1.3367942002772641e-06,0.024667426382102568,0.5483621167170498,45.276595744680854
50,15,0.9174482281578259,1.1586389025481948e-08,0.022102648646244165,0.5482586685541545,45.53191489361702
45,20,0.917148797415753,1.5434912581326924e-10,0.021479447015671248,0.5481413337015799,45.361702127659576
95,10,0.9167599667005282,1.7517807634516368e-06,0.019604120177343413,0.5480950424683535,53.12775330396475
25,30,0.9164056453835361,1.6517017658075153e-12,0.024318854394924348,0.5474115017901336,42.86919831223629
10,40,0.9169652720971984,2.0912488635821898e-06,0.03199333885782499,0.5469792019978773,40.588235294117645
30,25,0.915159731993818,2.558193906839196e-12,0.023316226880544452,0.5467642165074689,43.54430379746835
20,30,0.9111213059563799,1.8823486471142087e-10,0.026347218748206655,0.5440380616425368,40.67226890756302
40,20,0.90898992630589,1.9055699834766887e-10,0.022795411208060216,0.543114414605561,44.49152542372881
15,35,0.9093640693428614,1.021944373640034e-08,0.0279281697505712,0.5428256215648266,40.33613445378151
25,25,0.9064003181244734,6.0627192213638665e-12,0.02486905734754256,0.541353285138111,40.924369747899156
45,15,0.9010009966410707,1.2161531404921372e-08,0.023054799492952017,0.5382951143868878,43.813559322033896
35,20,0.8997130592501884,2.2482944545847517e-10,0.023536961390726602,0.5374741393435916,43.291139240506325
50,10,0.8986919633652832,1.1235636448264464e-06,0.02526560520289865,0.5366882804297867,43.474576271186436
10,35,0.8971556628436546,2.2066944682295737e-06,0.031507486639322096,0.53514198703392,38.57740585774059
15,30,0.8957657813982315,9.888370318423623e-09,0.02835855283980718,0.5346236105884471,38.74476987447699
30,20,0.8926267895757879,2.182675643470212e-10,0.024810289029901633,0.5330950447770022,41.76470588235294
40,15,0.8921113350810899,1.7754989418413585e-08,0.024526425918503833,0.5328141531303067,42.86919831223629
20,25,0.8912032820545839,2.3178433355096584e-10,0.026962779233075607,0.5320256912399075,38.66108786610879
45,10,0.8864576802219348,1.4480080193946724e-06,0.026084577653109932,0.529265715965444,41.60337552742616
35,15,0.8821500007781803,1.7502922927919567e-08,0.02548588739374407,0.5267414064766569,41.596638655462186
40,10,0.8803737341364993,1.1612320305752153e-06,0.027487582595204826,0.5254751338527699,41.09243697478991
25,20,0.8796031569152633,2.178436530127161e-10,0.02631579084610222,0.5251303149991947,39.41422594142259
10,30,0.8796382088214416,2.1588071381953836e-06,0.0319014002652721,0.5245921376241963,36.75
15,25,0.8714522323390376,1.0193957706887026e-08,0.02894361821502708,0.5199769745237326,36.333333333333336
30,15,0.8670291401125653,1.8233660045292603e-08,0.02656032806862099,0.517561445790579,39.8326359832636
35,10,0.8671621507426812,1.25155679256023e-06,0.028284192442743248,0.5174684957342965,39.74895397489539
20,20,0.8617004569566541,3.708661760177421e-10,0.027691490303080952,0.5142511250324244,36.583333333333336
25,15,0.857150267191729,1.7968300140630153e-08,0.027843074831132884,0.511505847441434,37.25
30,10,0.851983341724678,1.4803132993635469e-06,0.029288033642783595,0.5082607575765387,37.75
10,25,0.8439982011250177,1.643564136277086e-06,0.0323916271276138,0.5031592648930083,34.024896265560166
15,20,0.8385122877065804,1.6887406071346043e-08,0.030614808311220595,0.5000458867266044,33.85892116182573
25,10,0.8380822035851284,1.3554089593402897e-06,0.030568347924513035,0.4997920807359379,35.18672199170125
20,15,0.834823964118988,1.6999756169494772e-08,0.029801603541833862,0.49791421301728256,34.439834024896264
10,20,0.8230958578790681,1.7026664039089877e-06,0.03371261400627486,0.4904857425268922,31.900826446280995
20,10,0.8176986841896517,1.7619473996187124e-06,0.0320457199103371,0.48741410993853745,32.231404958677686
15,15,0.8167485011883918,3.258398404942655e-08,0.032831490091236426,0.48676594192871625,31.818181818181817
15,10,0.8023010260151296,2.433766131680049e-06,0.035985047567376194,0.47778138072250065,29.38271604938272
10,15,0.7971366421805992,2.638171544006632e-06,0.036350510328780686,0.47464614282401824,29.218106995884774
10,10,0.7857751921996515,5.32075947078099e-06,0.03999729185590492,0.4674637899063592,26.065573770491802
